Date,Open,High,Low,Close,Volume,Change
2025-10-30,52000,53700,47100,47600,357253,-0.10188679245283017
2025-10-31,47900,48200,44700,46100,231084,-0.031512605042016806
2025-11-03,47350,50000,46200,49650,245449,0.07700650759219085
2025-11-04,52800,52900,48000,48500,320723,-0.023162134944612278
2025-11-05,46600,49350,45550,47850,168316,-0.013402061855670055
2025-11-06,49500,52700,47850,51400,462197,0.07419017763845348
2025-11-07,50100,53200,50100,51800,262050,0.0077821011673151474
2025-11-10,51600,55500,50400,55200,435482,0.06563706563706573
2025-11-11,57000,57200,51700,54400,355599,-0.01449275362318836
2025-11-12,55900,56100,52100,52900,199426,-0.02757352941176472
2025-11-13,52300,54200,51600,52500,151610,-0.007561436672967825
2025-11-14,50500,53900,49700,52100,206862,-0.007619047619047636
2025-11-17,51800,52000,49600,49650,165260,-0.04702495201535506
2025-11-18,49150,49500,44950,46000,275416,-0.07351460221550854
2025-11-19,46000,46050,43050,44600,154008,-0.0304347826086957
2025-11-20,46000,47600,45650,45800,134946,0.026905829596412634
2025-11-21,42800,44150,42150,43000,148410,-0.06113537117903933
2025-11-24,43350,43350,40950,41200,97100,-0.041860465116279055
2025-11-25,42400,42650,40000,41300,107910,0.0024271844660195274
2025-11-26,42050,44300,41500,44050,128017,0.06658595641646481
2025-11-27,45300,45900,43800,44600,101754,0.012485811577752637
2025-11-28,48000,48500,46150,47150,238268,0.05717488789237679
2025-12-01,48850,49250,46100,48500,180630,0.028632025450689325
2025-12-02,48700,49150,47700,48200,76639,-0.006185567010309256
2025-12-03,48700,49400,46900,49300,105998,0.022821576763485396
2025-12-04,49700,50800,47200,47900,129892,-0.028397565922920864
2025-12-05,49600,52900,48800,51600,310160,0.0772442588726514
2025-12-08,50900,51600,50100,51500,108889,-0.0019379844961240345
2025-12-09,51000,51400,48650,49750,122046,-0.03398058252427183
2025-12-10,53900,55500,50300,51300,382344,0.031155778894472297
2025-12-11,51600,51600,49000,49750,117871,-0.030214424951267027
2025-12-12,51400,53800,50300,51100,206893,0.02713567839195985
2025-12-15,49650,51500,49500,50500,106478,-0.011741682974559686
2025-12-16,50200,50300,47100,47600,189185,-0.05742574257425748
2025-12-17,48400,48450,46500,47000,78583,-0.012605042016806678
2025-12-18,45350,50400,45100,48700,149574,0.036170212765957555
2025-12-19,49650,51500,49050,49950,137715,0.02566735112936347
