Date,Open,High,Low,Close,Volume,Change
2025-11-20,445500,449500,440500,441000,156626,0.008000000000000007
2025-11-21,428000,432000,422500,425500,242702,-0.035147392290249435
2025-11-24,429500,429500,412000,412000,438358,-0.031727379553466495
2025-11-25,419500,419500,412000,413500,240842,0.00364077669902918
2025-11-26,419000,436000,418500,435500,415285,0.053204353083434075
2025-11-27,437000,444500,432500,438000,363930,0.00574052812858783
2025-11-28,441500,442500,408000,408000,712913,-0.06849315068493156
2025-12-01,411500,417500,406000,413000,286573,0.01225490196078427
2025-12-02,415000,416000,410000,415000,200833,0.004842615012106588
2025-12-03,416000,424500,413500,418000,231552,0.0072289156626506035
2025-12-04,420500,422500,405500,410000,381430,-0.019138755980861233
2025-12-05,413500,427000,412500,426000,438931,0.039024390243902474
2025-12-08,435500,455000,425000,451500,593075,0.059859154929577496
2025-12-09,444000,451000,438500,443500,232158,-0.017718715393133966
2025-12-10,451000,452500,438500,441500,204015,-0.00450958286358516
2025-12-11,446000,446000,433000,446000,715032,0.010192525481313774
2025-12-12,445000,446500,437500,445500,215489,-0.0011210762331838042
2025-12-15,439000,449000,433500,442500,192535,-0.006734006734006703
2025-12-16,441000,441500,414000,418000,397656,-0.05536723163841806
2025-12-17,422500,425500,413000,415500,265161,-0.005980861244019087
2025-12-18,392000,393500,377000,378500,720096,-0.08904933814681104
2025-12-19,381000,381000,365500,379000,641564,0.0013210039630118242
2025-12-22,385000,391500,380000,389500,297525,0.02770448548812654
2025-12-23,391000,392000,383500,388000,184844,-0.0038510911424903815
2025-12-24,390500,398500,388000,390500,173638,0.006443298969072142
2025-12-26,391500,391500,381000,383500,206573,-0.017925736235595346
2025-12-29,370000,381500,367000,380000,348113,-0.009126466753585416
2025-12-30,375000,375000,366000,368500,344347,-0.03026315789473688
2026-01-02,368500,368500,358500,361000,329529,-0.020352781546811416
2026-01-05,358500,373500,358500,371500,355352,0.02908587257617734
2026-01-06,379000,383000,373500,378000,316118,0.01749663526244949
2026-01-07,378500,383500,367500,370500,275402,-0.019841269841269882
2026-01-08,369000,371000,363500,366000,413793,-0.012145748987854255
2026-01-09,370000,371000,361000,363000,344929,-0.008196721311475419
2026-01-12,364500,379500,363000,379000,429789,0.0440771349862259
2026-01-13,385500,394500,378000,394000,473453,0.0395778364116095
2026-01-14,394000,396000,387000,389500,270844,-0.011421319796954266
2026-01-15,390000,395500,384500,392000,284050,0.006418485237484006
2026-01-16,394000,398000,388000,391000,289648,-0.0025510204081632404
2026-01-19,389500,401000,384000,398500,408315,0.019181585677749302
2026-01-20,398000,413500,396500,402000,321349,0.008782936010037545
