Date,Open,High,Low,Close,Volume,Change
2025-05-14,16610,16900,16545,16750,21846820,0.026348039215686292
2025-05-15,16660,16825,16460,16540,13668086,-0.012537313432835817
2025-05-16,16615,16715,16535,16635,11307074,0.005743651753325363
2025-05-19,16410,16485,16120,16230,14699314,-0.024346257889991008
2025-05-20,16480,16567,16270,16280,12363932,0.0030807147258162804
2025-05-21,16445,16685,16445,16515,11939704,0.014434889434889353
2025-05-22,16340,16360,16015,16080,12808964,-0.026339691189827374
2025-05-23,16160,16245,16090,16100,11129640,0.0012437810945273853
2025-05-26,16200,16650,16165,16625,11745546,0.032608695652173836
2025-05-27,16540,16750,16495,16705,13542062,0.004812030075187934
2025-05-28,16825,17485,16780,17180,25028363,0.028434600419036116
2025-05-29,17530,17875,17420,17865,22052196,0.03987194412107109
2025-05-30,17705,17825,17450,17475,13812577,-0.02183039462636438
2025-06-02,17375,17825,17315,17485,18218842,0.0005722460658081907
2025-06-04,17960,18490,17955,18455,21898692,0.05547612239062061
2025-06-05,18745,19490,18720,19125,29171889,0.03630452451910049
2025-06-09,19730,20015,19605,19750,25410193,0.03267973856209161
2025-06-10,19995,20205,19645,19955,26317112,0.01037974683544296
2025-06-11,20180,20530,20100,20500,23760125,0.02731145076421959
2025-06-12,20470,20840,20450,20575,20455300,0.003658536585365857
2025-06-13,20710,20760,19995,20190,27101608,-0.01871202916160386
2025-06-16,20390,20975,20070,20925,24213396,0.036404160475483005
2025-06-17,21075,21825,20770,21045,38523752,0.005734767025089571
2025-06-18,20720,21570,20645,21415,25757622,0.01758137324780229
2025-06-19,21680,21790,21120,21480,23060797,0.0030352556619193116
2025-06-20,21645,22090,21425,22065,30235345,0.0272346368715084
2025-06-23,21650,22080,21220,22010,25612253,-0.00249263539542266
2025-06-24,22755,23500,22735,23475,34507473,0.066560654248069
2025-06-25,23840,23950,23195,23630,29845530,0.0066027689030883074
2025-06-26,23580,23725,22580,23175,35473795,-0.019255184088023736
2025-06-27,23185,23455,22725,22915,27277255,-0.011218985976267581
2025-06-30,23205,23425,23000,23180,21939231,0.01156447741653932
2025-07-01,23400,24110,23310,23310,30196119,0.005608283002588532
2025-07-02,23215,23365,22530,23120,31324385,-0.00815100815100811
2025-07-03,23435,23840,23265,23835,25863127,0.03092560553633228
2025-07-04,24025,24030,22900,22900,28999918,-0.03922802601216702
2025-07-07,22625,23135,22460,22960,21927090,0.0026200873362445254
2025-07-08,23100,23880,23070,23830,28027068,0.03789198606271782
2025-07-09,23885,24065,23605,23940,21100693,0.004616030214015909
2025-07-10,24070,24615,23885,24595,25222092,0.02736006683375103
2025-07-11,24720,25330,24535,24625,32679977,0.0012197601138441705
2025-07-14,24470,25145,24470,25090,20570358,0.018883248730964475
2025-07-15,24925,25400,24755,25390,28292639,0.011956954962136335
2025-07-16,25220,25270,24755,24900,23484077,-0.019298936589208338
2025-07-17,25100,25115,24345,25030,31844153,0.005220883534136522
2025-07-18,25120,25285,24700,24970,25292602,-0.002397123451857719
2025-07-21,24905,25420,24905,25335,20101569,0.014617541049259053
2025-07-22,25325,25495,24410,24645,28917760,-0.027235050325636445
2025-07-23,24920,25090,24185,24830,30005210,0.0075065936295395375
2025-07-24,25170,25680,24730,24760,37741100,-0.002819170358437373
2025-07-25,24620,25090,24610,24880,19939512,0.004846526655896577
2025-07-28,25330,25460,24635,25135,25215698,0.010249196141479011
2025-07-29,24940,25555,24470,25465,31479770,0.013129102844638973
2025-07-30,25470,26235,25430,25905,27665542,0.017278617710583255
2025-07-31,26285,26500,25560,25765,28463407,-0.00540436209226014
2025-08-01,25025,25140,23635,23635,42359946,-0.0826702891519503
2025-08-04,23540,24350,23435,24230,25867899,0.02517452929976738
2025-08-05,24750,25150,24500,24880,25560146,0.026826248452331836
